,Symbol,Company,Price,Change%1D,Change1D,Volume1D,Volume*Price1D,MarketCap,MarketCapPerformance%1Y,PriceEarningRatio,EarningPerShare(TTM),Employees(FY),Sector
1612,PXT,PAREX RESOURCES INC,25.18,-1.99%,-0.51,742171.0,18688000.0,2716000000.0,23.78%,3.90,6.46,N/A,Energy Minerals
1613,PYR,PYROGENESIS CANADA INC,0.90,-4.26%,-0.04,64015.0,57614.0,167866000.0,-52.56%,N/A,-0.20,N/A,Industrial Services
1614,PZA,PIZZA PIZZA ROYALTY CORP,14.61,1.39%,0.20,29059.0,424552.0,354751000.0,11.10%,16.40,0.89,1100.0,Consumer Services
1615,QBAT,QUANTUM BATTERY METALS CORP,0.470,8.05%,0.035,17300.0,8131.0,15811000.0,51.54%,N/A,-0.01,N/A,Non-Energy Minerals
1616,QBR.A,QUEBECOR INC,31.90,0.00%,0.00,N/A,N/A,7350000000.0,12.29%,12.62,2.57,8832.0,Consumer Services
1617,QCA,QUINSAM CAPITAL CORPORATION,0.055,0.00%,0.000,17096.0,N/A,5380000.0,-46.37%,N/A,-0.14,N/A,Finance
1618,QCCU,QC COPPER AND GOLD INC,0.165,0.00%,0.000,1253.0,N/A,28572000.0,27.90%,N/A,-0.02,N/A,Non-Energy Minerals
1619,QCX,QCX GOLD CORP,0.040,14.29%,0.005,1378.0,N/A,2296000.0,40.00%,N/A,-0.00,N/A,Non-Energy Minerals
1620,QEC,QUESTERRE ENERGY CORP,0.220,10.00%,0.020,31500.0,6930.0,85703000.0,-20.00%,7.48,0.03,N/A,Energy Minerals
1621,QFOR,Q4 INC,4.12,3.00%,0.12,19926.0,82095.0,160003000.0,-10.66%,N/A,-1.22,N/A,Technology Services
1622,QGR,Q-GOLD RESOURCES LTD,0.040,14.29%,0.005,625000.0,25000.0,1960000.0,-26.76%,N/A,-0.04,N/A,Non-Energy Minerals
1623,QIMC,QUEBEC INNOVATIVE MATERIALS CORP.,0.030,0.00%,0.000,871750.0,26153.0,N/A,N/A,N/A,,N/A,Non-Energy Minerals
1624,QIPT,QUIPT HOME MEDICAL CORP,6.97,1.16%,0.08,30675.0,213805.0,289879000.0,18.91%,128.84,0.06,N/A,Health Services
1625,QIS,QUORUM INFORMATION TECHNOLOGIES,0.60,-14.29%,-0.10,27840.0,16704.0,51266000.0,-2.64%,N/A,-0.02,N/A,Technology Services
1626,QMC,QMC QUANTUM MINERALS CORPORATION,0.140,0.00%,0.000,6000.0,N/A,12840000.0,-22.20%,N/A,-0.00,N/A,Process Industries
1627,QMET,Q BATTERY METALS CORP.,0.035,16.67%,0.005,1392000.0,48726.0,619489.0,-83.91%,N/A,-0.11,N/A,Non-Energy Minerals
1628,QNC,QUANTUM EMOTION CORP,0.065,-7.14%,-0.005,50871.0,3307.0,9485000.0,-71.41%,N/A,,N/A,Electronic Technology
1629,QNI,QUEBEC NICKEL CORP,0.050,42.86%,0.015,6819000.0,340935.0,2507000.0,-80.56%,N/A,-0.02,N/A,Non-Energy Minerals
1630,QPT,QUEST PHARMATECH INC,0.065,-13.33%,-0.010,74000.0,4810.0,11501000.0,-24.35%,N/A,-0.07,N/A,Commercial Services
1631,QQ,QUIZAM MEDIA CORPORATION,0.035,16.67%,0.005,207000.0,7245.0,1285000.0,9.76%,N/A,-0.04,N/A,Consumer Services
1632,QRC,QUEEN'S ROAD CAPITAL INVESTMENT,0.63,0.00%,0.00,N/A,N/A,284339000.0,-0.36%,N/A,-0.09,N/A,Miscellaneous
1633,QST,QUESTOR TECHNOLOGY INC,0.85,-1.16%,-0.01,28001.0,23801.0,24023000.0,-10.79%,N/A,-0.06,N/A,Industrial Services
1634,QTRH,QUARTERHILL INC,1.53,5.52%,0.08,271698.0,415698.0,166228000.0,-33.43%,N/A,-0.60,N/A,Commercial Services
1635,QTWO,Q2 METALS CORP,0.72,-2.70%,-0.02,43300.0,31176.0,61488000.0,1736.06%,N/A,-0.04,N/A,Non-Energy Minerals
1636,QUIS,QUISITIVE TECHNOLOGY SOLUTIONS INC,0.255,-5.56%,-0.015,301534.0,76891.0,99889000.0,-54.21%,N/A,-0.03,N/A,Technology Services
1637,QYOU,QYOU MEDIA INC,0.080,0.00%,0.000,157572.0,12606.0,36514000.0,-49.16%,N/A,-0.02,N/A,Consumer Services
1638,RABI,ADRABBIT LTD,0.005,0.00%,0.000,21001.0,N/A,950242.0,-65.90%,N/A,-0.02,N/A,Technology Services
1639,RAD,RADIAL RESEARCH CORP,0.010,-50.00%,-0.010,4990.0,N/A,556764.0,0.00%,N/A,-0.02,N/A,Technology Services
1640,RAGE,RENEGADE GOLD INC,0.65,8.33%,0.05,4150.0,2698.0,9495000.0,-14.94%,N/A,-1.21,N/A,Non-Energy Minerals
1641,RAIL,RAILTOWN AI TECHNOLOGIES INC,0.200,0.00%,0.000,75500.0,15100.0,N/A,N/A,N/A,,N/A,Commercial Services
1642,RAK,RACKLA METALS INC,0.245,-2.00%,-0.005,88515.0,21686.0,14549000.0,113.35%,N/A,-0.02,N/A,Non-Energy Minerals
1643,RARE,TACTICAL RESOURCES CORP.,0.130,-13.33%,-0.020,17500.0,2275.0,5351000.0,N/A,N/A,-0.13,N/A,Non-Energy Minerals
1644,RAY.A,STINGRAY GROUP INC,5.18,2.57%,0.13,49115.0,254416.0,349913000.0,-19.14%,12.01,0.43,N/A,Consumer Services
1645,RBA,RB GLOBAL INC,78.07,0.13%,0.10,201218.0,15709000.0,14202000000.0,42.38%,63.30,1.25,4200.0,Technology Services
1646,RBX,ROBEX RESOURCES INC,0.320,3.23%,0.010,221000.0,70720.0,261656999.99999997,36.20%,8.84,0.04,N/A,Non-Energy Minerals
1647,RBY,RUBELLITE ENERGY INC,2.05,1.99%,0.04,60466.0,123955.0,124279000.0,-29.25%,3.18,0.65,N/A,Energy Minerals
1648,RCG,RF CAPITAL GROUP INC,7.72,-3.98%,-0.32,10076.0,77787.0,116805000.0,-40.85%,N/A,-1.20,N/A,Finance
1649,RCH,RICHELIEU HARDWARE,43.13,-0.55%,-0.24,34914.0,1506000.0,2423000000.0,14.29%,16.75,2.59,2668.0,Producer Manufacturing
1650,RCHR,ARCHER EXPLORATION CORP.,0.105,-4.55%,-0.005,33146.0,3480.0,9974000.0,10.82%,N/A,-0.23,N/A,Non-Energy Minerals
1651,RCI.A,ROGERS COMMUNICATIONS INC,57.82,0.00%,0.00,N/A,N/A,29585000000.0,0.15%,19.62,2.96,22000.0,Communications
1652,RCK,ROCK TECH LITHIUM INC,2.04,-0.49%,-0.01,88746.0,181042.0,198366000.0,-32.97%,N/A,-0.77,N/A,Process Industries
1653,RCT,ROCHESTER RESOURCES LTD,0.025,25.00%,0.005,1124.0,N/A,1084000.0,-30.30%,N/A,-0.10,N/A,Non-Energy Minerals
1654,RDG,RIDGELINE MINERALS CORP,0.190,0.00%,0.000,5000.0,N/A,17077000.0,38.08%,N/A,-0.02,N/A,Non-Energy Minerals
1655,RDRS,RDARS INC.,0.145,-3.33%,-0.005,1000.0,N/A,2658000.0,N/A,N/A,-10.14,N/A,Electronic Technology
1656,RDS,RADISSON MINING RESOURCES,0.140,-6.67%,-0.010,102425.0,14340.0,42742000.0,55.54%,N/A,-0.01,N/A,Non-Energy Minerals
1657,RDU,RADIUS GOLD INC,0.180,0.00%,0.000,N/A,N/A,17715000.0,-11.71%,15.79,0.01,N/A,Non-Energy Minerals
1658,RE,RE ROYALTIES LTD,0.70,0.00%,0.00,1500.0,1050.0,27108000.0,-7.89%,700.00,0.00,N/A,Finance
1659,READ,LEGIBLE INC.,0.130,-13.33%,-0.020,11500.0,1495.0,9627000.0,30.43%,N/A,-0.10,N/A,Technology Services
1660,REAL,REAL MATTERS INC,6.69,-0.45%,-0.03,95534.0,639122.0,488880000.0,17.92%,N/A,-0.32,N/A,Finance
1661,REAX,THE REAL BROKERAGE INC,2.47,15.96%,0.34,15404.0,38048.0,383400000.0,3.88%,N/A,-0.18,N/A,Technology Services
1662,RECO,RECONNAISSANCE ENERGY AFRICA LTD,1.64,-1.20%,-0.02,170456.0,279548.0,347146000.0,-59.15%,N/A,-0.26,N/A,Energy Minerals
1663,REDG,ROCK EDGE RESOURCES LTD.,0.070,-12.50%,-0.010,231500.0,16204.999999999998,N/A,N/A,N/A,,N/A,Non-Energy Minerals
1664,REG,REGULUS RESOURCES INC NEW,0.89,-1.11%,-0.01,2125.0,1891.0,112058000.0,46.70%,N/A,-0.04,N/A,Non-Energy Minerals
1665,REVO,REVOLUGROUP CANADA INC,0.045,0.00%,0.000,255900.0,11516.0,8711000.0,-79.29%,N/A,-0.01,N/A,Commercial Services
1666,REVV,REVOLVE RENEWABLE POWER CORP,0.360,-4.00%,-0.015,9500.0,3420.0,13428000.0,65.29%,N/A,-0.00,N/A,Non-Energy Minerals
1667,REX,OREX MINERALS INC NEW,0.015,-25.00%,-0.005,157514.0,2363.0,3748000.0,-60.00%,N/A,-0.01,N/A,Non-Energy Minerals
1668,REYG,REYNA GOLD CORP,0.055,0.00%,0.000,1500.0,N/A,3685000.0,N/A,N/A,-0.07,N/A,Non-Energy Minerals
1669,REZN,THE HASH CORPORATION,0.005,0.00%,0.000,319950.0,1600.0,1402000.0,0.12%,N/A,-0.00,N/A,Process Industries
1670,RFLX,REFLEX ADVANCED MATERIALS CORP.,0.250,-3.85%,-0.010,77408.0,19352.0,12298000.0,N/A,N/A,-0.12,N/A,Producer Manufacturing
1671,RFR,RENFORTH RESOURCES INC.,0.015,-25.00%,-0.005,1372000.0,20580.0,6527000.0,-37.87%,N/A,-0.01,N/A,Non-Energy Minerals
1672,RGC,RELEVANT GOLD CORP,0.190,80.95%,0.085,5500.0,1045.0,N/A,N/A,N/A,,N/A,Non-Energy Minerals
1673,RGD,REUNION GOLD CORP,0.53,0.00%,0.00,130098.00000000001,68952.0,550562000.0,86.94%,N/A,-0.04,N/A,Non-Energy Minerals
1674,RGI,RECO INTL GROUP INC NEW,0.020,0.00%,0.000,60000.0,1200.0,1241000.0,-50.00%,N/A,-0.03,N/A,Industrial Services
1675,RGX,REGENX TECH CORP.,0.100,5.26%,0.005,268911.0,26891.0,32982000.0,58.33%,2.12,0.05,N/A,Non-Energy Minerals
1676,RHC,ROYAL HELIUM LTD,0.335,4.69%,0.015,421433.0,141180.0,77988000.0,7.85%,N/A,-0.02,N/A,Process Industries
1677,RHT,RELIQ HEALTH TECHNOLOGIES INC,0.500,0.00%,0.000,90608.0,45304.0,96656000.0,-9.64%,N/A,-0.00,N/A,Technology Services
1678,RI,ROYALTIES INC.,0.055,10.00%,0.005,29000.0,1595.0,10640000.0,101.86%,N/A,-0.00,N/A,Non-Energy Minerals
1679,RIO,RIO2 LIMITED,0.240,-4.00%,-0.010,13520.0,3245.0,64411000.0,79.50%,N/A,-0.01,N/A,Non-Energy Minerals
1680,RIWI,RIWI CORP,0.470,2.17%,0.010,4500.0,2115.0,8282000.0,-44.91%,N/A,-0.12,N/A,Technology Services
1681,RJX.A,R.J.K EXPLORATION,0.045,12.50%,0.005,1000.0,N/A,3392000.0,-49.41%,N/A,-0.01,N/A,Non-Energy Minerals
1682,RK,ROCKHAVEN RESOURCES LTD,0.060,9.09%,0.005,8794.0,N/A,15188000.0,-9.21%,N/A,-0.00,N/A,Non-Energy Minerals
1683,RKL,ROCKLAND RESOURCES LTD,0.055,-8.33%,-0.005,248000.0,13640.0,3655000.0,N/A,N/A,-0.05,N/A,Non-Energy Minerals
1684,RKR,ROKMASTER RESOURCES CORP,0.080,0.00%,0.000,62600.0,5008.0,12259000.0,-24.23%,N/A,-0.04,N/A,Non-Energy Minerals
1685,RLYG,RILEY GOLD CORP,0.130,-7.14%,-0.010,4021.0,N/A,4506000.0,-23.50%,3.15,0.04,N/A,Non-Energy Minerals
1686,RMC,REFINED METALS CORP.,0.110,0.00%,0.000,10500.0,1155.0,6302000.0,108.47%,N/A,,N/A,Process Industries
1687,RMD,RICHMOND MINERALS,0.020,33.33%,0.005,10000.0,N/A,2125000.0,-60.53%,N/A,-0.00,N/A,Non-Energy Minerals
1688,RML,RUSORO MINING LTD,0.440,-2.22%,-0.010,72267.0,31797.0,254210000.0,566.57%,N/A,-0.05,N/A,Non-Energy Minerals
1689,RNW,TRANSALTA RENEWABLES INC,13.49,0.30%,0.04,302803.0,4085000.0,3590000000.0,-25.40%,46.17,0.29,N/A,Utilities
1690,ROAR,LION ROCK RESOURCE,0.150,30.43%,0.035,1500.0,N/A,2385000.0,-66.25%,N/A,-0.03,N/A,Non-Energy Minerals
1691,ROCK,ROCKRIDGE RESOURCES LTD,0.030,0.00%,0.000,77000.0,2310.0,3750000.0,-36.84%,N/A,-0.01,N/A,Non-Energy Minerals
1692,ROI,ROUTE1 INC,0.045,0.00%,0.000,2000.0,N/A,1912000.0,-59.87%,N/A,-0.05,N/A,Technology Services
1693,ROK,ROK RESOURCES INC,0.375,8.70%,0.030,361415.0,135531.0,74131000.0,32.95%,18.29,0.03,N/A,Energy Minerals
1694,ROMJ,RUBICON ORGANICS INC,0.490,7.69%,0.035,3000.0,1470.0,25537000.0,-47.58%,N/A,-0.05,N/A,Health Technology
1695,ROOF,NORTHSTAR CLEAN TECHNOLOGIES INC,0.185,-2.63%,-0.005,95000.0,17575.0,19063000.0,44.40%,N/A,-0.07,N/A,Industrial Services
1696,ROOT,ROOTS CORPORATION,2.96,-1.99%,-0.06,9219.0,27288.0,123540000.0,-9.39%,31.13,0.10,2033.0,Consumer Non-Durables
1697,ROS,ROSCAN GOLD CORPORATION,0.150,0.00%,0.000,6170.0,N/A,56911000.0,-22.24%,N/A,-0.02,N/A,Non-Energy Minerals
1698,ROVR,ROVER METALS CORP,0.065,0.00%,0.000,5000.0,N/A,2758000.0,-34.41%,N/A,-0.06,N/A,Non-Energy Minerals
1699,ROX,CANSTAR RESOURCES INC,0.035,0.00%,0.000,104000.0,3640.0,3862000.0,-66.26%,N/A,-0.08,N/A,Non-Energy Minerals
1700,RPP,REGENT PACIFIC PROPERTIES INC,0.015,0.00%,0.000,N/A,N/A,600585.0,-28.57%,N/A,-0.01,N/A,Miscellaneous
1701,RPX,RED PINE EXPLORATION INC,0.170,6.25%,0.010,42900.0,7293.0,26841000.0,-4.77%,N/A,-0.09,N/A,Non-Energy Minerals
1702,RR,RECHARGE RESOURCES LTD.,0.280,14.29%,0.035,972618.0,272333.0,16364000.0,408.28%,N/A,-0.30,N/A,Non-Energy Minerals
1703,RRI,RIVERSIDE RES INC,0.145,7.41%,0.010,5000.0,N/A,10051000.0,8.85%,N/A,-0.00,N/A,Non-Energy Minerals
1704,RRM.H,ROSS RIVER MINERALS INC,0.050,25.00%,0.010,10100.0,N/A,387045.0,-88.16%,N/A,-0.01,N/A,Non-Energy Minerals
1705,RSH,RUSH RARE METALS CORP.,0.040,0.00%,0.000,50000.0,2000.0,N/A,N/A,N/A,,N/A,Non-Energy Minerals
1706,RSI,ROGERS SUGAR INC,5.66,1.62%,0.09,123212.0,697380.0,584007000.0,-10.89%,N/A,-0.16,N/A,Process Industries
1707,RSLV,REYNA SILVER CORP,0.165,-2.94%,-0.005,70100.0,11567.0,25211000.0,-37.42%,N/A,-0.07,N/A,Non-Energy Minerals
1708,RSMX,REGENCY SILVER CORP,0.225,-10.00%,-0.025,104600.0,23535.0,20980000.0,N/A,N/A,-0.16,N/A,Non-Energy Minerals
1709,RSS,RESAAS SERVICES INC,0.150,-6.25%,-0.010,56500.0,8475.0,12056000.0,-58.87%,N/A,-0.03,N/A,Technology Services
1710,RTG,RTG MNG INC,0.040,0.00%,0.000,10000.0,N/A,31871000.0,-41.54%,N/A,-0.01,N/A,Non-Energy Minerals
1711,RUG,RUGBY RESOURCES LTD,0.055,-15.38%,-0.010,186402.0,10252.0,15714000.0,-29.74%,N/A,-0.06,N/A,Non-Energy Minerals
1712,RUM,ROCKY MOUNTAIN LIQUOR INC,0.115,0.00%,0.000,204000.0,23460.0,5644000.0,-27.98%,27.38,0.00,N/A,Retail Trade
1713,RUP,RUPERT RESOURCES,3.57,-2.19%,-0.08,28894.0,103152.0,737820000.0,-18.81%,N/A,-0.07,N/A,Non-Energy Minerals
1714,RUS,RUSSEL METALS INC,37.51,-1.11%,-0.42,181166.0,6796000.0,2368000000.0,37.03%,6.79,5.53,3350.0,Distribution Services
1715,RUSH,CAROLINA RUSH CORPORATION,0.120,-7.69%,-0.010,31500.0,3780.0,3590000.0,-65.55%,N/A,-0.09,N/A,Non-Energy Minerals
1716,RVG,REVIVAL GOLD INC,0.53,-7.02%,-0.04,37440.0,19843.0,59126000.0,36.10%,N/A,-0.13,N/A,Non-Energy Minerals
1717,RVLY,RIVALRY CORP,1.31,0.00%,0.00,1900.0,2489.0,78441000.0,N/A,N/A,-0.47,N/A,Technology Services
1718,RVV,REVIVE THERAPEUTICS LTD.,0.025,0.00%,0.000,316876.0,7922.0,8122000.0,-94.44%,N/A,-0.02,N/A,Health Technology
1719,RVX,RESVERLOGIX CORP,0.095,0.00%,0.000,118952.0,11300.0,25510000.0,-64.68%,N/A,-0.03,N/A,Health Technology
1720,RWB,RED WHITE & BLOOM BRANDS INC.,0.065,0.00%,0.000,220999.0,14365.0,30519000.0,-36.88%,N/A,-0.51,N/A,Finance
1721,RX,BIOSYENT INC,7.74,0.65%,0.05,1328.0,10279.0,92987000.0,-6.32%,19.02,0.41,N/A,Health Technology
1722,RY,ROYAL BANK OF CANADA,127.48,0.00%,0.00,1978000.0,252191000.0,176635000000.0,1.42%,12.59,10.14,91427.0,Finance
1723,RYR,ROYAL ROAD MINERALS LTD,0.110,-8.33%,-0.010,168729.0,18560.0,31883000.0,-42.31%,N/A,-0.04,N/A,Non-Energy Minerals
1724,RZE,RAZOR ENERGY CORP,0.74,-1.33%,-0.01,108673.0,80418.0,28331000.0,-42.52%,N/A,-1.15,N/A,Energy Minerals
1725,S,SHERRITT INTL CORP,0.475,-1.56%,-0.010,88599.0,41863.0,190699000.0,12.94%,N/A,-0.05,N/A,Non-Energy Minerals
1726,SAE,SABLE RESOURCES,0.050,0.00%,0.000,50000.0,2500.0,14328000.0,-77.30%,N/A,-0.05,N/A,Non-Energy Minerals
1727,SAG,STERLING METALS CORP,0.080,-5.88%,-0.005,169000.0,13520.0,6312000.0,-74.14%,N/A,-0.03,N/A,Non-Energy Minerals
1728,SAGE,SAGE POTASH CORP,0.275,-5.17%,-0.015,146600.0,40315.0,N/A,N/A,N/A,,N/A,Non-Energy Minerals
1729,SALT,ATLAS SALT INC,1.38,4.55%,0.06,35057.0,48379.0,124737000.0,-60.30%,N/A,-0.04,N/A,Non-Energy Minerals
1730,SAM,STARCORE INTERNATIONAL MINES LTD,0.115,-8.00%,-0.010,27509.0,3164.0,7123000.0,-43.86%,N/A,-0.10,N/A,Non-Energy Minerals
1731,SANU,SANU GOLD CORP.,0.060,-7.69%,-0.005,49000.0,2940.0,4514000.0,N/A,N/A,-0.06,N/A,Non-Energy Minerals
1732,SAP,SAPUTO GROUP INC,28.19,1.70%,0.47,371963.0,10486000.0,11691000000.0,-16.29%,19.02,1.48,19200.0,Consumer Non-Durables
1733,SASK,ATHA ENERGY CORP.,1.030,-7.21%,-0.080,27050.0,27862.0,140741000.0,N/A,N/A,-0.01,N/A,Non-Energy Minerals
1734,SASY,SASSY GOLD CORP.,0.070,-6.67%,-0.005,121333.0,8493.0,5262000.0,-77.53%,N/A,-0.04,N/A,Non-Energy Minerals
1735,SATO,SATO TECHNOLOGIES CORP,0.54,0.00%,0.00,8080.0,4363.0,27888000.0,159.95%,N/A,-0.08,N/A,Technology Services
1736,SAU,ST AUGUSTINE GOLD AND COPPER LTD,0.090,-5.26%,-0.005,1568.0,N/A,87364000.0,74.01%,N/A,-0.00,N/A,Non-Energy Minerals
1737,SAY,SPARTA CAPITAL LTD,0.040,0.00%,0.000,61969.0,2479.0,9366000.0,75.46%,N/A,-0.00,N/A,Utilities
1738,SB,STRATABOUND MINERALS CORP,0.030,0.00%,0.000,14501.0,N/A,6131000.0,-23.34%,N/A,-0.02,N/A,Non-Energy Minerals
1739,SBBC,SIMPLY BETTER BRANDS CORP,0.280,-6.67%,-0.020,46700.0,13076.0,21395000.0,90.58%,N/A,-0.40,N/A,Health Technology
1740,SBIO,SABIO HOLDINGS INC,0.77,14.93%,0.10,55000.0,42350.0,42579000.0,252.79%,N/A,-0.06,N/A,Commercial Services
1741,SBM,SIRONA BIOCHEM CORPORATION,0.110,-8.33%,-0.010,7034.0,N/A,29749000.0,-32.41%,N/A,-0.01,N/A,Health Technology
1742,SBR,SILVER BEAR RESOURCES PLC,0.050,0.00%,0.000,N/A,N/A,61050000.0,109.48%,N/A,-0.06,N/A,Non-Energy Minerals
1743,SC.H,SERRANO RES LTD,0.085,-29.17%,-0.035,2000.0,N/A,8872000.0,118.18%,N/A,-0.00,N/A,Energy Minerals
1744,SCAN,LIBERTY DEFENSE HOLDINGS LTD,0.225,7.14%,0.015,149325.0,33598.0,26371000.0,-4.00%,N/A,-0.15,N/A,Electronic Technology
1745,SCM,STEADRIGHT CRITICAL MINERALS INC.,0.090,50.00%,0.030,50663.0,4560.0,N/A,N/A,N/A,,N/A,Non-Energy Minerals
1746,SCOT,SCOTTIE RESOURCES CORP,0.230,0.00%,0.000,12375.0,2846.0,61616000.0,55.28%,N/A,-0.03,N/A,Non-Energy Minerals
1747,SCPE,SCOPE CARBON CORP.,2.010,-4.29%,-0.090,N/A,N/A,77700000.0,N/A,N/A,,N/A,Technology Services
1748,SCV,SCOTCH CREEK VENTURES INC.,0.125,-10.71%,-0.015,110770.0,13846.0,6465000.0,-57.58%,N/A,-0.05,N/A,Finance
1749,SCY,SCANDIUM INTERNATIONAL MINING CORP,0.035,0.00%,0.000,154568.0,5410.0,12455000.0,-64.40%,16.67,0.00,N/A,Non-Energy Minerals
1750,SCYB,SCRYB INC.,0.075,7.14%,0.005,273668.0,20525.0,17991000.0,-20.99%,N/A,,N/A,Technology Services
1751,SCZ,SANTACRUZ SILVER MINING LTD,0.275,0.00%,0.000,74202.0,20406.0,96523000.0,-38.43%,N/A,,N/A,Non-Energy Minerals
1752,SDCU,SONORAN DESERT COPPER CORP,0.050,0.00%,0.000,320000.0,16000.0,3953000.0,22.42%,N/A,-0.03,N/A,Non-Energy Minerals
1753,SDE,SPARTAN DELTA CORP,4.22,-0.71%,-0.03,658981.0,2781000.0,728450000.0,-62.65%,0.75,5.94,N/A,Energy Minerals
1754,SDI,STAMPEDE DRILLING INC,0.260,0.00%,0.000,78500.0,20410.0,59433000.0,21.53%,5.36,0.05,N/A,Industrial Services
1755,SDR,STROUD RESOURCES,0.035,0.00%,0.000,N/A,N/A,1807000.0,-87.98%,N/A,-0.02,N/A,Non-Energy Minerals
1756,SE,SWEET EARTH HOLDINGS CORPORATION,0.300,0.00%,0.000,9000.0,2700.0,3841000.0,90.32%,N/A,,N/A,Health Technology
1757,SEA,SEABRIDGE GOLD INC,15.85,-0.88%,-0.14,29583.0,468891.0,1318000000.0,-10.14%,N/A,-0.14,N/A,Non-Energy Minerals
1758,SEAG,SEAHAWK GOLD CORP.,0.105,0.00%,0.000,16500.0,1733.0,3842000.0,-60.40%,N/A,-0.01,N/A,Miscellaneous
1759,SEC,SENVEST CAPITAL INC,327.51,0.00%,0.00,N/A,N/A,811906000.0,-4.10%,8.07,40.58,N/A,Finance
1760,SECU,SSC SECURITY SERVICES CORP,2.76,-3.16%,-0.09,N/A,N/A,55443000.0,-5.31%,N/A,0.00,N/A,Commercial Services
1761,SEI,SINTANA ENERGY INC,0.345,-2.82%,-0.010,101620.0,35059.0,95193000.0,255.00%,143.75,0.00,N/A,Non-Energy Minerals
1762,SENS,SENSOR TECHNOLOGIES CORP,0.010,-33.33%,-0.005,1000.0,N/A,3717000.0,56.70%,16.67,0.00,N/A,Energy Minerals
1763,SES,SECURE ENERGY SERVICES INC,7.00,-1.96%,-0.14,720519.0,5044000.0,2097000000.0,10.01%,11.94,0.59,2124.0,Industrial Services
1764,SEV,SPECTRA7 MICROSYSTEMS INC,0.93,0.00%,0.00,3000.0,2790.0,37039000.0,12.64%,N/A,,N/A,Electronic Technology
1765,SF,SILVERFISH RESOURCES INC.,0.200,-13.04%,-0.030,14000.0,2800.0,3301000.0,N/A,N/A,-0.03,N/A,Non-Energy Minerals
1766,SFC,SAGICOR FINL CO LTD,4.36,0.00%,0.00,7160.0,31218.0,622160000.0,-26.71%,6.42,0.68,4775.0,Finance
1767,SFD,NXT ENERGY SOLUTIONS INC,0.215,-17.31%,-0.045,28500.0,6128.0,20190000.0,-50.55%,N/A,-0.10,N/A,Industrial Services
1768,SFI,SOLUTION FINANCIAL INC,0.285,-1.72%,-0.005,10000.0,2850.0,25615000.0,-7.94%,219.23,0.00,N/A,Finance
1769,SFR,SANDFIRE RESOURCES AMERICA INC,0.110,0.00%,0.000,N/A,N/A,112569000.0,-15.38%,N/A,-0.01,N/A,Non-Energy Minerals
1770,SFTC,SOFTCHOICE CORPORATION,15.11,1.75%,0.26,6888.0,104078.0,858874000.0,-40.14%,31.09,0.52,N/A,Technology Services
1771,SGD,SNOWLINE GOLD CORP,6.06,5.03%,0.29,422521.0,2560000.0,774897000.0,289.58%,N/A,,N/A,Non-Energy Minerals
1772,SGLD,SABRE GOLD MINES CORP,0.145,-3.33%,-0.005,3071.0,N/A,10729000.0,-66.10%,3.90,0.04,N/A,Non-Energy Minerals
1773,SGMD,SALONA GLOBAL MEDICAL DEVICE CORP,0.250,0.00%,0.000,5000.0,1250.0,17504000.0,-54.78%,N/A,-0.28,N/A,Health Technology
1774,SGML,SIGMA LITHIUM CORP,48.39,-1.49%,-0.73,4275.0,206867.0,4962000000.0,79.82%,N/A,-1.21,N/A,Non-Energy Minerals
1775,SGNL,SIGNAL GOLD INC,0.225,0.00%,0.000,103593.0,23308.0,48713000.0,-51.20%,N/A,-0.08,N/A,Non-Energy Minerals
1776,SGO,SONORO GOLD CORP,0.080,0.00%,0.000,42333.0,3387.0,11478000.0,-41.15%,N/A,-0.05,N/A,Non-Energy Minerals
1777,SGQ,SOUTHGOBI RESOURCES LTD,0.130,-13.33%,-0.020,N/A,N/A,44280000.0,-5.03%,N/A,-0.06,N/A,Energy Minerals
1778,SGU,SIGNATURE RESOURCES LTD CDA,0.020,-20.00%,-0.005,112752.0,2255.0,2021999.9999999998,-63.21%,N/A,-0.30,N/A,Non-Energy Minerals
1779,SGY,SURGE ENERGY INC,8.73,2.11%,0.18,654478.0,5714000.0,807726000.0,8.27%,3.73,2.40,N/A,Energy Minerals
1780,SGZ,SEGO RESOURCES INC,0.025,25.00%,0.005,5000.0,N/A,2954000.0,-60.00%,N/A,-0.00,N/A,Non-Energy Minerals
1781,SHLE,SOURCE ENERGY SERVICES LTD,5.02,-7.21%,-0.39,22147.0,111178.0,73279000.0,205.65%,17.19,0.32,N/A,Non-Energy Minerals
1782,SHOW,SHOWCASE MINERALS INC.,0.410,0.00%,0.000,1400.0,N/A,4718000.0,N/A,N/A,-0.07,N/A,Non-Energy Minerals
1783,SHRC,SHARC INTERNATIONAL SYSTEMS INC.,0.280,-3.45%,-0.010,116050.0,32494.0,43705000.0,40.27%,N/A,-0.04,N/A,Producer Manufacturing
1784,SIA,SIENNA SENIOR LIVING INC,11.42,-0.09%,-0.01,180086.0,2057000.0,833703000.0,-15.74%,N/A,-0.22,N/A,Health Services
1785,SIC,SOKOMAN MINERALS CORP,0.095,-9.52%,-0.010,22900.0,2176.0,24053000.0,-45.24%,N/A,-0.05,N/A,Non-Energy Minerals
1786,SIE,SIENNA RES INC,0.035,-12.50%,-0.005,395000.0,13825.0,7371000.0,17.82%,N/A,-0.01,N/A,Non-Energy Minerals
